"","X","V3.1","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","solubility"
"2271",2271,0.122448979591837,0.0306122448979592,0.0102040816326531,0.0476190476190476,0.0102040816326531,0.0578231292517007,0.0680272108843537,0.0918367346938776,0.0204081632653061,0.0680272108843537,0.0816326530612245,0.0680272108843537,0.0136054421768707,0.0204081632653061,0.0646258503401361,0.054421768707483,0.0578231292517007,0.00680272108843537,0.0408163265306122,0.0646258503401361,0.8
"1075",1075,0.0958333333333333,0.0666666666666667,0.0375,0.05,0.0208333333333333,0.0583333333333333,0.0541666666666667,0.0625,0.0333333333333333,0.075,0.129166666666667,0.0333333333333333,0.0125,0.0291666666666667,0.0458333333333333,0.0625,0.0541666666666667,0.0166666666666667,0.025,0.0375,0.77
"1225",1225,0.10267229254571,0.0618846694796062,0.0281293952180028,0.0590717299578059,0.00140646976090014,0.0843881856540084,0.0450070323488045,0.0886075949367089,0.0154711673699015,0.0731364275668073,0.0717299578059072,0.0478199718706048,0.029535864978903,0.0267229254571027,0.0436005625879044,0.0436005625879044,0.0576652601969058,0.00281293952180028,0.0182841068917018,0.0984528832630098,0.74
"2011",2011,0.0220588235294118,0.0661764705882353,0.0808823529411765,0.0441176470588235,0,0.0514705882352941,0.0514705882352941,0.0147058823529412,0.0367647058823529,0.0735294117647059,0.0955882352941176,0.0955882352941176,0.00735294117647059,0.0588235294117647,0.00735294117647059,0.0588235294117647,0.0735294117647059,0.0147058823529412,0.0661764705882353,0.0808823529411765,0.77
"1120",1120,0.0497237569060773,0.0828729281767956,0.0276243093922652,0.0552486187845304,0,0.0939226519337017,0.0331491712707182,0.0773480662983425,0.0165745856353591,0.0331491712707182,0.0497237569060773,0.0607734806629834,0.0441988950276243,0.0607734806629834,0.0607734806629834,0.0662983425414365,0.0276243093922652,0.0110497237569061,0.0165745856353591,0.132596685082873,0.73
"590",590,0.126760563380282,0.0469483568075117,0.0305164319248826,0.0492957746478873,0.0187793427230047,0.068075117370892,0.039906103286385,0.0985915492957746,0.028169014084507,0.068075117370892,0.0962441314553991,0.0492957746478873,0.0258215962441315,0.0328638497652582,0.0469483568075117,0.0352112676056338,0.0422535211267606,0.00234741784037559,0.028169014084507,0.0657276995305164,0.77
"1013",1013,0.0592105263157895,0.0723684210526316,0.0263157894736842,0.0526315789473684,0.0197368421052632,0.0855263157894737,0.0723684210526316,0.0592105263157895,0.0263157894736842,0.0394736842105263,0.164473684210526,0.0328947368421053,0.0328947368421053,0.0197368421052632,0.0394736842105263,0.0526315789473684,0.0460526315789474,0.0197368421052632,0.0197368421052632,0.0592105263157895,0.79
"138",138,0.0739130434782609,0.0565217391304348,0.0239130434782609,0.058695652173913,0.00217391304347826,0.0847826086956522,0.0434782608695652,0.0978260869565217,0.0152173913043478,0.058695652173913,0.091304347826087,0.0434782608695652,0.0326086956521739,0.0304347826086957,0.0434782608695652,0.0543478260869565,0.0521739130434783,0.00217391304347826,0.0326086956521739,0.102173913043478,0.78
"1062",1062,0.0976744186046512,0.0744186046511628,0.0372093023255814,0.0837209302325581,0,0.0697674418604651,0.0465116279069767,0.0651162790697674,0.013953488372093,0.0604651162790698,0.13953488372093,0.0325581395348837,0.027906976744186,0.027906976744186,0.027906976744186,0.0651162790697674,0.0325581395348837,0,0.00930232558139535,0.0883720930232558,0.78
"633",633,0.0996884735202492,0.0467289719626168,0.0342679127725857,0.0467289719626168,0.0186915887850467,0.0685358255451713,0.00934579439252336,0.109034267912773,0.0373831775700935,0.0747663551401869,0.102803738317757,0.0498442367601246,0.0186915887850467,0.0467289719626168,0.0404984423676012,0.0467289719626168,0.0373831775700935,0.00934579439252336,0.0249221183800623,0.0778816199376947,0.8
"2549",2549,0.051948051948052,0.142857142857143,0.0779220779220779,0.025974025974026,0.025974025974026,0.0909090909090909,0.051948051948052,0.025974025974026,0,0.0779220779220779,0.051948051948052,0.0779220779220779,0.025974025974026,0.025974025974026,0.025974025974026,0.0909090909090909,0.0779220779220779,0.012987012987013,0,0.038961038961039,0.78
"1029",1029,0.0931818181818182,0.0795454545454545,0.0318181818181818,0.0886363636363636,0.00227272727272727,0.0818181818181818,0.0659090909090909,0.0431818181818182,0.0204545454545455,0.0590909090909091,0.113636363636364,0.0295454545454545,0.0204545454545455,0.0386363636363636,0.0227272727272727,0.0522727272727273,0.0454545454545455,0.0159090909090909,0.0318181818181818,0.0636363636363636,0.76
"682",682,0.0963855421686747,0.0602409638554217,0.0240963855421687,0.072289156626506,0.036144578313253,0.0602409638554217,0.036144578313253,0.0843373493975904,0.0240963855421687,0.072289156626506,0.0963855421686747,0.072289156626506,0.0240963855421687,0.0240963855421687,0.0481927710843374,0.0481927710843374,0.0481927710843374,0,0.036144578313253,0.036144578313253,0.8
"1795",1795,0.0857142857142857,0.0714285714285714,0.0428571428571429,0.0285714285714286,0,0.0571428571428571,0.0285714285714286,0.1,0.0142857142857143,0.1,0.114285714285714,0.0285714285714286,0.0142857142857143,0.0571428571428571,0.0142857142857143,0.0142857142857143,0.0428571428571429,0.0571428571428571,0.0428571428571429,0.0857142857142857,0.72
"3073",3073,0.10054347826087,0.0108695652173913,0.078804347826087,0.0597826086956522,0,0.0326086956521739,0.0244565217391304,0.119565217391304,0.0217391304347826,0.0434782608695652,0.0652173913043478,0.0815217391304348,0.016304347826087,0.0516304347826087,0.0353260869565217,0.0679347826086956,0.0652173913043478,0.0271739130434783,0.0380434782608696,0.0597826086956522,0.76
"2813",2813,0.072992700729927,0.072992700729927,0.0291970802919708,0.0510948905109489,0.0364963503649635,0.0583941605839416,0.0437956204379562,0.109489051094891,0.0510948905109489,0.0218978102189781,0.109489051094891,0.0145985401459854,0.0437956204379562,0.0218978102189781,0.0291970802919708,0.0364963503649635,0.0875912408759124,0.0145985401459854,0.0072992700729927,0.0875912408759124,0.8
"2818",2818,0.12037037037037,0.037037037037037,0.0462962962962963,0.0555555555555556,0.0462962962962963,0.0648148148148148,0.12037037037037,0.0277777777777778,0.00925925925925926,0.0555555555555556,0.0740740740740741,0.0925925925925926,0.0185185185185185,0.00925925925925926,0.0185185185185185,0.0740740740740741,0.037037037037037,0.00925925925925926,0.0185185185185185,0.0648148148148148,0.78
"2195",2195,0.116279069767442,0.0116279069767442,0.063953488372093,0.0348837209302326,0.0232558139534884,0.0348837209302326,0.0523255813953488,0.11046511627907,0.0116279069767442,0.0406976744186047,0.0581395348837209,0.0755813953488372,0.0232558139534884,0.0232558139534884,0.0232558139534884,0.063953488372093,0.11046511627907,0,0.0232558139534884,0.0988372093023256,0.73
"863",863,0.0911854103343465,0.0425531914893617,0.0547112462006079,0.0547112462006079,0.0182370820668693,0.0759878419452888,0.033434650455927,0.0699088145896656,0.0212765957446809,0.0425531914893617,0.115501519756839,0.0577507598784195,0.0303951367781155,0.0547112462006079,0.027355623100304,0.0486322188449848,0.0577507598784195,0,0.033434650455927,0.0699088145896656,0.72
"2297",2297,0.103004291845494,0.0515021459227468,0.0343347639484979,0.0515021459227468,0.0128755364806867,0.0515021459227468,0.0729613733905579,0.0729613733905579,0.0429184549356223,0.0429184549356223,0.137339055793991,0.0386266094420601,0.0171673819742489,0.0300429184549356,0.0515021459227468,0.055793991416309,0.0429184549356223,0.0128755364806867,0.0343347639484979,0.0429184549356223,0.78
"892",892,0.105485232067511,0.0316455696202532,0.029535864978903,0.0527426160337553,0.0105485232067511,0.0822784810126582,0.0168776371308017,0.107594936708861,0.0274261603375527,0.0822784810126582,0.0717299578059072,0.0822784810126582,0.0210970464135021,0.029535864978903,0.0443037974683544,0.029535864978903,0.0548523206751055,0.00843881856540084,0.0168776371308017,0.0949367088607595,0.79
"61",61,0.0995670995670996,0.0346320346320346,0.025974025974026,0.0692640692640693,0.012987012987013,0.0735930735930736,0.038961038961039,0.0476190476190476,0.038961038961039,0.0822510822510823,0.0865800865800866,0.0649350649350649,0.0476190476190476,0.051948051948052,0.051948051948052,0.0346320346320346,0.051948051948052,0.00865800865800866,0.025974025974026,0.051948051948052,0.76
"1571",1571,0.0851063829787234,0.0486322188449848,0.0425531914893617,0.0638297872340425,0.0182370820668693,0.0547112462006079,0.027355623100304,0.100303951367781,0.0182370820668693,0.103343465045593,0.0638297872340425,0.0547112462006079,0.027355623100304,0.027355623100304,0.0303951367781155,0.0699088145896656,0.0516717325227964,0,0.0243161094224924,0.088145896656535,0.72
"1116",1116,0.0666666666666667,0.0722222222222222,0.0222222222222222,0.05,0.05,0.1,0.0222222222222222,0.0777777777777778,0.00555555555555556,0.0555555555555556,0.0833333333333333,0.0611111111111111,0.0333333333333333,0.0444444444444444,0.0722222222222222,0.0277777777777778,0.0444444444444444,0.0111111111111111,0.05,0.05,0.72
"1986",1986,0.0674157303370786,0.0449438202247191,0.0280898876404494,0.0337078651685393,0.0168539325842697,0.0617977528089888,0.0730337078651685,0.0674157303370786,0.0393258426966292,0.0561797752808989,0.0842696629213483,0.0224719101123595,0.0224719101123595,0.0449438202247191,0.0561797752808989,0.0955056179775281,0.0730337078651685,0.0168539325842697,0.0224719101123595,0.0730337078651685,0.75
"1333",1333,0.107648725212465,0.0396600566572238,0.0424929178470255,0.056657223796034,0.0084985835694051,0.084985835694051,0.0368271954674221,0.0991501416430595,0.0056657223796034,0.0764872521246459,0.0878186968838527,0.0764872521246459,0.028328611898017,0.028328611898017,0.028328611898017,0.056657223796034,0.0481586402266289,0.0056657223796034,0.0198300283286119,0.0623229461756374,0.88
"643",643,0.0744985673352436,0.0687679083094556,0.0401146131805158,0.0573065902578797,0,0.0630372492836676,0.0659025787965616,0.0744985673352436,0.0286532951289398,0.0687679083094556,0.151862464183381,0.0200573065902579,0.0229226361031519,0.0200573065902579,0.0630372492836676,0.0573065902578797,0.0487106017191977,0.00286532951289398,0.0200573065902579,0.0515759312320917,0.89
"2140",2140,0.0952380952380952,0.0476190476190476,0.0238095238095238,0.0357142857142857,0.0952380952380952,0.0476190476190476,0.0714285714285714,0.0714285714285714,0,0.0595238095238095,0.0714285714285714,0.0357142857142857,0.0595238095238095,0.0119047619047619,0.119047619047619,0.0714285714285714,0.0595238095238095,0.0119047619047619,0,0.0119047619047619,0.83
"1788",1788,0.145251396648045,0.0502793296089385,0.0446927374301676,0.0726256983240224,0,0.0782122905027933,0.0782122905027933,0.0335195530726257,0.00558659217877095,0.0670391061452514,0.100558659217877,0.106145251396648,0.0167597765363128,0.0223463687150838,0.0167597765363128,0.0502793296089385,0.0335195530726257,0.00558659217877095,0.0167597765363128,0.0558659217877095,0.81
"19",19,0.150793650793651,0.0873015873015873,0.0396825396825397,0.0396825396825397,0.00793650793650794,0.0793650793650794,0.0158730158730159,0.0714285714285714,0.0317460317460317,0.0714285714285714,0.103174603174603,0.0555555555555556,0.0158730158730159,0.0476190476190476,0.0158730158730159,0.0238095238095238,0.0396825396825397,0.0238095238095238,0.00793650793650794,0.0714285714285714,0.84
"966",966,0.0959409594095941,0.014760147601476,0.0553505535055351,0.0774907749077491,0.003690036900369,0.0553505535055351,0.0553505535055351,0.0774907749077491,0.00738007380073801,0.0479704797047971,0.107011070110701,0.0959409594095941,0.003690036900369,0.033210332103321,0.044280442804428,0.03690036900369,0.033210332103321,0.003690036900369,0.03690036900369,0.114391143911439,0.86
"487",487,0.0736842105263158,0.0421052631578947,0.0315789473684211,0.0736842105263158,0.0421052631578947,0.0736842105263158,0.0315789473684211,0.105263157894737,0.0210526315789474,0.0210526315789474,0.0947368421052632,0.0736842105263158,0.0105263157894737,0.0421052631578947,0.0421052631578947,0.0315789473684211,0.0315789473684211,0.0105263157894737,0.0421052631578947,0.105263157894737,0.83
"3040",3040,0.0797872340425532,0.0372340425531915,0.0319148936170213,0.0531914893617021,0.00531914893617021,0.0531914893617021,0.074468085106383,0.0904255319148936,0.0106382978723404,0.0691489361702128,0.101063829787234,0.0425531914893617,0.0372340425531915,0.0319148936170213,0.0638297872340425,0.0478723404255319,0.0478723404255319,0.00531914893617021,0.0212765957446809,0.0957446808510638,0.86
"1479",1479,0.0903225806451613,0.0258064516129032,0.0451612903225806,0.0516129032258065,0.0258064516129032,0.0838709677419355,0.0903225806451613,0.0580645161290323,0.0193548387096774,0.0516129032258065,0.0774193548387097,0.0193548387096774,0.032258064516129,0.0580645161290323,0.0451612903225806,0.0516129032258065,0.0709677419354839,0.00645161290322581,0.032258064516129,0.0645161290322581,0.89
"2547",2547,0.0909090909090909,0.0476190476190476,0.0432900432900433,0.0303030303030303,0.00865800865800866,0.0692640692640693,0.038961038961039,0.0779220779220779,0.0173160173160173,0.0606060606060606,0.134199134199134,0.0432900432900433,0.0173160173160173,0.00865800865800866,0.0562770562770563,0.0606060606060606,0.051948051948052,0.012987012987013,0.025974025974026,0.103896103896104,0.89
"840",840,0.106060606060606,0.0564738292011019,0.0385674931129477,0.0757575757575758,0.00137741046831956,0.0606060606060606,0.0330578512396694,0.0895316804407714,0.0179063360881543,0.0385674931129477,0.0867768595041322,0.0482093663911846,0.0179063360881543,0.0495867768595041,0.0550964187327824,0.0606060606060606,0.0537190082644628,0.0303030303030303,0.0206611570247934,0.059228650137741,0.84
"1810",1810,0.0973451327433628,0.079646017699115,0.0707964601769911,0.0442477876106195,0,0.115044247787611,0.0265486725663717,0.0176991150442478,0.0176991150442478,0.0353982300884956,0.141592920353982,0.0619469026548673,0.0265486725663717,0.0265486725663717,0.0265486725663717,0.0176991150442478,0.079646017699115,0.0176991150442478,0.0265486725663717,0.0707964601769911,0.81
"2445",2445,0.0444444444444444,0.0666666666666667,0.0333333333333333,0.0666666666666667,0.0111111111111111,0.111111111111111,0.0444444444444444,0.0666666666666667,0.0333333333333333,0.111111111111111,0.0444444444444444,0.122222222222222,0.0222222222222222,0.0444444444444444,0.0333333333333333,0.0222222222222222,0.0333333333333333,0,0.0222222222222222,0.0666666666666667,0.84
"2766",2766,0.096551724137931,0.0413793103448276,0.0413793103448276,0.0620689655172414,0,0.131034482758621,0.0206896551724138,0.0413793103448276,0.0206896551724138,0.0413793103448276,0.0896551724137931,0.0482758620689655,0.00689655172413793,0.0344827586206897,0.0551724137931034,0.0689655172413793,0.0620689655172414,0.0413793103448276,0.0137931034482759,0.0827586206896552,0.87
"2593",2593,0.110091743119266,0.055045871559633,0.0275229357798165,0.0825688073394495,0,0.073394495412844,0.0825688073394495,0.00917431192660551,0.055045871559633,0.018348623853211,0.155963302752294,0.018348623853211,0.0458715596330275,0.0458715596330275,0.0825688073394495,0.018348623853211,0.0458715596330275,0.0275229357798165,0.018348623853211,0.0275229357798165,0.87
"1994",1994,0.0841750841750842,0.0471380471380471,0.0437710437710438,0.0572390572390572,0.0101010101010101,0.0572390572390572,0.0336700336700337,0.0875420875420875,0.0471380471380471,0.0740740740740741,0.0808080808080808,0.037037037037037,0.0202020202020202,0.037037037037037,0.0673400673400673,0.0437710437710438,0.0673400673400673,0.0101010101010101,0.0134680134680135,0.0808080808080808,0.82
"887",887,0.0579710144927536,0.0579710144927536,0.0531400966183575,0.072463768115942,0.00483091787439614,0.0289855072463768,0.0917874396135266,0.0772946859903382,0.00483091787439614,0.0386473429951691,0.115942028985507,0.0579710144927536,0.0289855072463768,0.0193236714975845,0.0676328502415459,0.0386473429951691,0.0676328502415459,0.0241545893719807,0.0483091787439614,0.0434782608695652,0.85
"1209",1209,0.0672645739910314,0.0762331838565022,0.031390134529148,0.0852017937219731,0,0.0762331838565022,0.0538116591928251,0.0403587443946188,0.0269058295964126,0.0672645739910314,0.125560538116592,0.0403587443946188,0.031390134529148,0.0179372197309417,0.0358744394618834,0.0582959641255605,0.0358744394618834,0.00896860986547085,0.031390134529148,0.0896860986547085,0.87
"685",685,0.0875576036866359,0.0460829493087558,0.0483870967741935,0.0552995391705069,0.0161290322580645,0.0691244239631336,0.0414746543778802,0.0668202764976959,0.0299539170506912,0.0483870967741935,0.0967741935483871,0.0483870967741935,0.0253456221198157,0.0299539170506912,0.0506912442396313,0.0691244239631336,0.0506912442396313,0.0138248847926267,0.0460829493087558,0.0599078341013825,0.85
"631",631,0.106060606060606,0.0909090909090909,0.0606060606060606,0.0606060606060606,0.0303030303030303,0.0909090909090909,0.0454545454545455,0.0303030303030303,0.0606060606060606,0.0151515151515152,0.0909090909090909,0,0.0757575757575758,0.0606060606060606,0.0151515151515152,0.0454545454545455,0.0303030303030303,0.0303030303030303,0.0303030303030303,0.0303030303030303,0.9
"2794",2794,0.0930232558139535,0.0465116279069767,0.0348837209302326,0.0813953488372093,0.0116279069767442,0.116279069767442,0.0813953488372093,0.0116279069767442,0.0116279069767442,0.0581395348837209,0.151162790697674,0.0930232558139535,0.0348837209302326,0.0116279069767442,0.0348837209302326,0.0232558139534884,0.0232558139534884,0,0.0232558139534884,0.0581395348837209,0.84
"2725",2725,0.108843537414966,0.0204081632653061,0.0408163265306122,0.054421768707483,0.0136054421768707,0.0476190476190476,0.0612244897959184,0.0816326530612245,0.0136054421768707,0.0476190476190476,0.054421768707483,0.054421768707483,0.054421768707483,0.054421768707483,0.054421768707483,0.0884353741496599,0.0408163265306122,0.0272108843537415,0.0340136054421769,0.0476190476190476,0.81
"192",192,0.0946601941747573,0.087378640776699,0.0169902912621359,0.0631067961165049,0.0121359223300971,0.0752427184466019,0.0388349514563107,0.0679611650485437,0.0339805825242718,0.0339805825242718,0.111650485436893,0.0364077669902913,0.0194174757281553,0.0388349514563107,0.0655339805825243,0.029126213592233,0.058252427184466,0.0194174757281553,0.0194174757281553,0.0776699029126214,0.84
"1051",1051,0.157205240174672,0.0480349344978166,0.0174672489082969,0.0655021834061135,0.0218340611353712,0.0567685589519651,0.0393013100436681,0.0698689956331878,0.0218340611353712,0.0829694323144105,0.091703056768559,0.0305676855895196,0.0218340611353712,0,0.0611353711790393,0.0393013100436681,0.0698689956331878,0.00873362445414847,0.0174672489082969,0.0786026200873362,0.88
"77",77,0.0765027322404372,0.0437158469945355,0.0163934426229508,0.0655737704918033,0,0.0655737704918033,0.0327868852459016,0.103825136612022,0.0109289617486339,0.0710382513661202,0.12568306010929,0.0655737704918033,0.00546448087431694,0.0382513661202186,0.0546448087431694,0.0382513661202186,0.0655737704918033,0,0.0382513661202186,0.0819672131147541,0.89
"937",937,0.102661596958175,0.0798479087452472,0.026615969581749,0.0798479087452472,0.0114068441064639,0.121673003802281,0.064638783269962,0.0380228136882129,0.0152091254752852,0.0494296577946768,0.091254752851711,0.0456273764258555,0.0304182509505703,0.0418250950570342,0.026615969581749,0.026615969581749,0.0456273764258555,0.0152091254752852,0.0190114068441065,0.0684410646387833,0.89
"1404",1404,0.117021276595745,0.0638297872340425,0.0319148936170213,0.0531914893617021,0,0.074468085106383,0.0531914893617021,0.0531914893617021,0.0319148936170213,0.074468085106383,0.0531914893617021,0.117021276595745,0.0319148936170213,0.0425531914893617,0.0425531914893617,0.0212765957446809,0.0212765957446809,0,0.0319148936170213,0.0851063829787234,0.86
"457",457,0.0810810810810811,0.0540540540540541,0.027027027027027,0.0810810810810811,0.0630630630630631,0.126126126126126,0.027027027027027,0.045045045045045,0.045045045045045,0.0720720720720721,0.0900900900900901,0.027027027027027,0.018018018018018,0.00900900900900901,0.0540540540540541,0.0630630630630631,0.045045045045045,0.00900900900900901,0.00900900900900901,0.0540540540540541,0.82
"2193",2193,0.076271186440678,0.0677966101694915,0.0593220338983051,0.076271186440678,0.0169491525423729,0.0593220338983051,0.0169491525423729,0.0508474576271186,0.0169491525423729,0.0593220338983051,0.11864406779661,0.0593220338983051,0.0338983050847458,0.0423728813559322,0.0338983050847458,0.0423728813559322,0.076271186440678,0.0254237288135593,0.0338983050847458,0.0338983050847458,0.87
"1255",1255,0.122615803814714,0.0708446866485014,0.0354223433242507,0.0653950953678474,0.00817438692098093,0.0490463215258856,0.0354223433242507,0.100817438692098,0.0272479564032698,0.0844686648501362,0.106267029972752,0.0299727520435967,0.0163487738419619,0.0136239782016349,0.0299727520435967,0.0599455040871935,0.0517711171662125,0.00544959128065395,0.0190735694822888,0.0681198910081744,0.88
"963",963,0.0761904761904762,0.0666666666666667,0.0380952380952381,0.0476190476190476,0.00952380952380952,0.133333333333333,0.0285714285714286,0.0380952380952381,0.0285714285714286,0.0666666666666667,0.0857142857142857,0.0761904761904762,0.0285714285714286,0.019047619047619,0.0571428571428571,0.0571428571428571,0.0571428571428571,0.019047619047619,0.0285714285714286,0.0380952380952381,0.89
"997",997,0.1,0.08,0.0266666666666667,0.0533333333333333,0,0.106666666666667,0.0266666666666667,0.08,0.0266666666666667,0.04,0.0533333333333333,0.04,0.02,0.04,0.0533333333333333,0.04,0.06,0.04,0.02,0.0933333333333333,0.84
"2145",2145,0.12,0.04,0.08,0.04,0,0.0666666666666667,0.08,0.0133333333333333,0.0266666666666667,0.0666666666666667,0.133333333333333,0.04,0.04,0.0133333333333333,0.04,0.0933333333333333,0.04,0,0.0133333333333333,0.0533333333333333,0.84
"2448",2448,0.0673076923076923,0.0961538461538462,0.0192307692307692,0.0961538461538462,0.0288461538461538,0.0576923076923077,0.0192307692307692,0.0673076923076923,0.00961538461538462,0.0769230769230769,0.0865384615384615,0.0384615384615385,0.0288461538461538,0.0384615384615385,0.0288461538461538,0.0480769230769231,0.0673076923076923,0.00961538461538462,0.0384615384615385,0.0769230769230769,0.86
"533",533,0.0817610062893082,0.0566037735849057,0.0377358490566038,0.0817610062893082,0.0125786163522013,0.0754716981132075,0.0251572327044025,0.0628930817610063,0.0314465408805031,0.0754716981132075,0.0691823899371069,0.0377358490566038,0.0314465408805031,0.0377358490566038,0.0628930817610063,0.0566037735849057,0.0377358490566038,0.0314465408805031,0.0251572327044025,0.0691823899371069,0.81
"1043",1043,0.0610328638497653,0.0516431924882629,0.0469483568075117,0.0422535211267606,0.00938967136150235,0.07981220657277,0.0704225352112676,0.0469483568075117,0.0375586854460094,0.0610328638497653,0.131455399061033,0.0328638497652582,0.0140845070422535,0.028169014084507,0.0938967136150235,0.028169014084507,0.0657276995305164,0.0187793427230047,0.0422535211267606,0.0375586854460094,0.89
"535",535,0.127962085308057,0.0545023696682464,0.023696682464455,0.0568720379146919,0.00710900473933649,0.0639810426540284,0.0260663507109005,0.0805687203791469,0.028436018957346,0.0497630331753555,0.104265402843602,0.037914691943128,0.0165876777251185,0.0260663507109005,0.0473933649289099,0.0687203791469194,0.0545023696682464,0.018957345971564,0.0213270142180095,0.0853080568720379,0.85
"1665",1665,0.110671936758893,0.0513833992094862,0.0197628458498024,0.0434782608695652,0.0118577075098814,0.0671936758893281,0.0355731225296443,0.08300395256917,0.0276679841897233,0.0513833992094862,0.0790513833992095,0.0395256916996047,0.0355731225296443,0.0316205533596838,0.0395256916996047,0.0632411067193676,0.0909090909090909,0.00790513833992095,0.0158102766798419,0.0948616600790514,0.81
"1085",1085,0.0976253298153034,0.0369393139841689,0.0633245382585752,0.0263852242744063,0.00263852242744063,0.029023746701847,0.0817941952506596,0.0870712401055409,0.0079155672823219,0.0659630606860158,0.0448548812664908,0.0422163588390501,0.0184696569920844,0.0131926121372032,0.0765171503957784,0.0870712401055409,0.105540897097625,0.0105540897097625,0.0343007915567282,0.0686015831134565,0.85
"1282",1282,0.109565217391304,0.0539130434782609,0.0295652173913043,0.0678260869565217,0.00695652173913044,0.104347826086957,0.0365217391304348,0.0626086956521739,0.0139130434782609,0.088695652173913,0.100869565217391,0.0608695652173913,0.031304347826087,0.031304347826087,0.0260869565217391,0.0452173913043478,0.0504347826086957,0.00347826086956522,0.0156521739130435,0.0608695652173913,0.9
"548",548,0.0987124463519313,0.0815450643776824,0.0171673819742489,0.0729613733905579,0.0128755364806867,0.0772532188841202,0.0257510729613734,0.0686695278969957,0.0300429184549356,0.0729613733905579,0.0901287553648069,0.0300429184549356,0.0300429184549356,0.0429184549356223,0.0386266094420601,0.0429184549356223,0.055793991416309,0.0128755364806867,0.0300429184549356,0.0686695278969957,0.88
"503",503,0.11340206185567,0.0515463917525773,0.0515463917525773,0.0721649484536082,0,0.0515463917525773,0.0618556701030928,0.0309278350515464,0,0.0515463917525773,0.0927835051546392,0.0618556701030928,0.0309278350515464,0,0.0515463917525773,0.11340206185567,0.11340206185567,0,0,0.0515463917525773,0.89
"661",661,0.0870488322717622,0.0679405520169851,0.0424628450106157,0.0721868365180467,0.0148619957537155,0.0828025477707006,0.0382165605095541,0.059447983014862,0.0403397027600849,0.0552016985138004,0.0806794055201698,0.0509554140127389,0.0254777070063694,0.0318471337579618,0.0424628450106157,0.0403397027600849,0.0488322717622081,0.0169851380042463,0.0382165605095541,0.0636942675159236,0.87
"669",669,0.108974358974359,0.0427350427350427,0.0427350427350427,0.0576923076923077,0.00427350427350427,0.0726495726495727,0.0448717948717949,0.0876068376068376,0.00854700854700855,0.0747863247863248,0.0854700854700855,0.0598290598290598,0.014957264957265,0.0363247863247863,0.0341880341880342,0.0534188034188034,0.047008547008547,0.00854700854700855,0.0534188034188034,0.061965811965812,0.9
"451",451,0.106796116504854,0.0517799352750809,0.029126213592233,0.0614886731391586,0.0258899676375405,0.087378640776699,0.0453074433656958,0.0420711974110032,0.0226537216828479,0.0517799352750809,0.119741100323625,0.0517799352750809,0.0323624595469256,0.0226537216828479,0.058252427184466,0.0744336569579288,0.0226537216828479,0.0161812297734628,0.0355987055016181,0.0420711974110032,0.82
"2319",2319,0.0338983050847458,0.0508474576271186,0.0847457627118644,0.0677966101694915,0.0338983050847458,0.0508474576271186,0.0338983050847458,0,0,0.0338983050847458,0.152542372881356,0.0508474576271186,0.0677966101694915,0.0847457627118644,0.0169491525423729,0.0169491525423729,0.0508474576271186,0.0508474576271186,0.0169491525423729,0.101694915254237,0.82
"2856",2856,0.064343163538874,0.0563002680965147,0.0375335120643432,0.0777479892761394,0.00268096514745308,0.0831099195710456,0.0455764075067024,0.0750670241286863,0.0375335120643432,0.0482573726541555,0.107238605898123,0.0241286863270777,0.0268096514745308,0.0482573726541555,0.0857908847184987,0.0482573726541555,0.0160857908847185,0.0241286863270777,0.0348525469168901,0.0563002680965147,0.81
"2771",2771,0.0808080808080808,0.111111111111111,0.0202020202020202,0.0505050505050505,0.00505050505050505,0.0909090909090909,0.0555555555555556,0.0505050505050505,0.0101010101010101,0.0656565656565657,0.146464646464646,0.0404040404040404,0.0303030303030303,0.0505050505050505,0.0202020202020202,0.0606060606060606,0.0656565656565657,0.00505050505050505,0.0151515151515152,0.0252525252525253,0.9
"2613",2613,0.0734463276836158,0.0225988700564972,0.0677966101694915,0.0536723163841808,0.0169491525423729,0.0451977401129944,0.019774011299435,0.0819209039548023,0.0112994350282486,0.0649717514124294,0.0706214689265537,0.0536723163841808,0.0225988700564972,0.0677966101694915,0.0593220338983051,0.0875706214689266,0.0564971751412429,0.00847457627118644,0.0395480225988701,0.076271186440678,0.85
"86",86,0.116279069767442,0.0348837209302326,0.0426356589147287,0.0581395348837209,0.00387596899224806,0.0503875968992248,0.0426356589147287,0.104651162790698,0.0193798449612403,0.0697674418604651,0.143410852713178,0.0503875968992248,0.0310077519379845,0.0116279069767442,0.0387596899224806,0.0426356589147287,0.0465116279069767,0.00775193798449612,0.00775193798449612,0.0775193798449612,0.81
"2302",2302,0.108843537414966,0.0748299319727891,0.0272108843537415,0.0340136054421769,0.0136054421768707,0.0816326530612245,0.0612244897959184,0.0680272108843537,0.0136054421768707,0.054421768707483,0.0816326530612245,0.0612244897959184,0.0272108843537415,0.0476190476190476,0.0272108843537415,0.0340136054421769,0.0612244897959184,0.0340136054421769,0.0204081632653061,0.0680272108843537,0.86
